院校,专业,专业详情,年份,最低分,位次,科目,985,211
北京航空航天大学,理科试验班类,（高等理工学院，数学与应用数学、信息与计算科学、应用物理学、工程力学、航空航天工程、机械工程、生物医学工程、材料科学与工程、纳米材料与技术、自动化、电气工程及其自动化、飞行器动力工程、能源与动力工程、飞行器设计与工程等）,2018,674,588,理科,1,1
北京航空航天大学,工科试验班类,（医工交叉试验班，生物医学工程类）,2018,670,843,理科,1,1
北京航空航天大学,社会科学试验班,（经济学、行政管理、英语、翻译、德语、法学）,2018,638,594,文科,1,1
北京航空航天大学,工科试验班类,（信息类，计算机科学与技术、信息安全、信息对抗技术、电子信息工程、通信工程、电子科学与技术、集成电路设计与集成系统、光电信息科学与工程、电磁场与无线技术、交通运输、软件工程、自动化、电气工程及其自动化、机器人工程）,2018,671,740,理科,1,1
北京航空航天大学,工科试验班类,（航空H航天类，材料科学与工程、纳米材料与技术、飞行器动力工程、能源与动力工程、飞行器设计与工程、飞行器环境与生命保障工程、工程力学、机械工程、材料成型及控制工程、飞行器制造工程、微机电系统工程、工业设计、生物医学工程、车辆工程、交通运输等）,2018,669,901,理科,1,1
北京航空航天大学,工科试验班类,（国际通用工程学院，机械工程、航空航天工程）,2018,672,709,理科,1,1
北京航空航天大学,工科试验班类,（国际通用工程学院，机械工程、航空航天工程）,2019,664,832,理科,1,1
北京航空航天大学,理科试验班类,（信息与计算科学、数学与应用数学、应用物理学、工程力学）,2019,664,821,理科,1,1
北京航空航天大学,社会科学试验班,（经济学、行政管理、英语、翻译、德语、法学）,2019,623,527,文科,1,1
北京航空航天大学,理科试验班类,（高等理工学院，机器人工程、人工智能、数学与应用数学、信息与计算科学、应用物理学、工程力学、航空航天工程、机械工程、生物医学工程、材料科学与工程、纳米材料与技术、自动化、电气工程及其自动化、飞行器动力工程、能源与动力工程、飞行器设计与工程等）,2019,668,608,理科,1,1
北京航空航天大学,工科试验班类,（航空H航天类，机器人工程、光电信息科学与工程、材料科学与工程、纳米材料与技术、飞行器动力工程、能源与动力工程、飞行器设计与工程、飞行器环境与生命保障工程、工程力学、机械工程、材料成型及控制工程、飞行器制造工程、微机电系统工程、工业设计等）,2019,662,953,理科,1,1
北京理工大学,社会科学试验班,（经济学、社会工作、法学）,2017,612,850,文科,1,1
北京理工大学,材料类,,2017,653,1841,理科,1,1
北京理工大学,计算机类,（计算机科学与技术、物联网工程、软件工程）,2017,653,1840,理科,1,1
北京理工大学,电子信息类,,2017,654,1724,理科,1,1
北京理工大学,理科试验班,（化学化工菁英班）（化学、应用化学、化学工程与工艺、制药工程、过程装备与控制工程、能源化学工程）,2017,653,1854,理科,1,1
北京理工大学,理科试验班,（徐特立英才班）,2017,660,1105,理科,1,1
北京理工大学,光电信息科学与工程,,2017,653,1826,理科,1,1
北京理工大学,航空航天类,,2017,653,1816,理科,1,1
北京理工大学,电子信息类,（实验班）,2017,661,1079,理科,1,1
北京理工大学,机械类,,2017,652,1946,理科,1,1
北京理工大学,理科试验班,（数学菁英班）（数学与应用数学、信息与计算科学、统计学）,2017,661,1026,理科,1,1
北京理工大学,经济管理试验班,（信息管理与信息系统、工商管理、市场营销、会计学、国际经济与贸易）,2017,653,1889,理科,1,1
北京理工大学,外国语言文学类,（英语、日语、德语、西班牙语）,2017,610,961,文科,1,1
北京理工大学,自动化类,,2017,652,1985,理科,1,1
北京理工大学,理科试验班,（物理菁英班）（应用物理学）,2017,660,1144,理科,1,1
北京理工大学,兵器类,,2017,652,1972,理科,1,1
北京理工大学,设计学类,（包含工业设计）,2018,660,1667,理科,1,1
北京理工大学,理科试验班,（理学与材料菁英班，材料科学与工程、材料成型及控制工程、高分子材料与工程、材料化学、新能源材料与器件、电子封装技术、化学、应用化学、化学工程与工艺、制药工程、能源化学工程、生物医学工程、生物技术、数学与应用数学、信息与计算科学、统计学。）,2018,660,1740,理科,1,1
北京理工大学,工科试验班,（航空航天与武器类，飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程）,2018,660,1735,理科,1,1
北京理工大学,经济管理试验班,（信息管理与信息系统、工商管理、市场营销、会计学、国际经济与贸易）,2018,661,1647,理科,1,1
北京理工大学,理科试验班,（徐特立英才班，全校各专业）,2018,666,1099,理科,1,1
北京理工大学,工科试验班,（信息科学技术，光电信息科学与工程、测控技术与仪器、自动化、电气工程及其自动化、计算机科学与技术、物联网工程、软件工程）,2018,662,1476,理科,1,1
北京理工大学,社会科学试验班,（精品文科班，经济学、社会工作、法学、英语、德语、日语、西班牙语、）,2018,634,827,文科,1,1
北京理工大学,电子信息工程,（实验班）,2018,664,1345,理科,1,1
北京理工大学,工科试验班,（车辆类，车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程）,2018,660,1749,理科,1,1
北京理工大学,社会科学试验班,（精品文科班，经济学、社会工作、法学、英语、德语、日语、西班牙语）,2019,614,1015,文科,1,1
北京理工大学,经济管理试验班,（信息管理与信息系统、工商管理、市场营销、会计学、国际经济与贸易）,2019,654,1633,理科,1,1
北京理工大学,理科试验班,（理学与材料菁英班）,2019,654,1571,理科,1,1
北京理工大学,理科试验班,（徐特立英才班）,2019,661,1002,理科,1,1
北京理工大学,会计学,（中外合作办学）,2019,631,5312,理科,1,1
北京理工大学,电子信息工程,（实验班）,2019,655,1535,理科,1,1
北京科技大学,环境工程,,2017,623,7916,理科,0,1
北京科技大学,安全工程,,2017,621,8311,理科,0,1
北京科技大学,冶金工程,,2017,622,8139,理科,0,1
北京科技大学,应用物理学,,2017,627,6684,理科,0,1
北京科技大学,德语,,2017,598,1840,文科,0,1
北京科技大学,通信工程,,2017,627,6607,理科,0,1
北京科技大学,经济与贸易类,（可进入国际经济与贸易、金融工程专业学习。）,2017,605,1273,文科,0,1
北京科技大学,英语,,2017,596,2062,文科,0,1
北京科技大学,自动化类,（自动化、智能科学与技术、测控技术与仪器专业）,2017,628,6483,理科,0,1
北京科技大学,人文科学试验班,（可进入行政管理、社会工作（社会管理）、法学专业学习。,2017,595,2175,文科,0,1
北京科技大学,建筑环境与能源应用工程,,2017,623,7917,理科,0,1
北京科技大学,计算机类,（计算机科学与技术、信息安全、物联网工程专业）,2017,630,5948,理科,0,1
北京科技大学,能源与动力工程,,2017,622,7941,理科,0,1
北京科技大学,理科试验班,,2017,641,3628,理科,0,1
北京科技大学,日语,,2017,595,2129,文科,0,1
北京科技大学,机械类,（机械工程、车辆工程、物流工程、工业设计专业）,2017,622,8184,理科,0,1
北京科技大学,材料科学与工程,（材料科学与工程、材料物理、材料化学、材料成型及控制工程、无机非金属材料工程、纳米材料与技术）,2017,623,7709,理科,0,1
北京科技大学,经济与贸易类,（国际经济与贸易、金融工程专业）,2017,633,5176,理科,0,1
北京科技大学,工商管理类,（可进入工商管理、会计学专业学习。）,2017,600,1692,文科,0,1
北京科技大学,生物技术,,2017,623,7908,理科,0,1
北京科技大学,冶金工程,,2018,627,8627,理科,0,1
北京科技大学,安全工程,,2018,628,8281,理科,0,1
北京科技大学,英语,,2018,619,2140,文科,0,1
北京科技大学,土木类,（可进入土木工程、建筑环境与能源应用工程专业学习。）,2018,625,9066,理科,0,1
北京科技大学,生物技术,,2018,625,9058,理科,0,1
北京科技大学,德语,,2018,619,2104,文科,0,1
北京科技大学,工商管理类,（工商管理、会计学，可进入工商管理、会计学专业学习）,2018,619,2081,文科,0,1
北京科技大学,管理科学与工程类,（可进入信息管理与信息系统、工程管理专业学习。）,2018,627,8514,理科,0,1
北京科技大学,材料科学与工程,（可进入材料科学与工程、材料物理、材料化学、材料成型及控制工程、无机非金属材料工程、纳米材料与技术专业学习）,2018,629,8005,理科,0,1
北京科技大学,矿业类,（可进入采矿工程、矿物加工工程专业学习。）,2018,625,9028,理科,0,1
北京科技大学,经济与贸易类,（国际经济与贸易、金融工程，可进入国际经济与贸易、金融工程专业学习）,2018,630,1080,文科,0,1
北京科技大学,自动化类,（可进入自动化、智能科学与技术、测控技术与仪器专业学习。）,2018,628,8349,理科,0,1
北京科技大学,工科试验班类,（可进入材料科学与工程（卓越计划）、机械工程（卓越计划）、自动化（卓越计划）、能源与动力工程（卓越计划）、冶金工程（卓越计划）、矿物资源工程（卓越计划），专业学习）,2018,633,6617,理科,0,1
北京科技大学,工商管理类,（工商管理、会计学，可进入工商管理、会计学专业学习）,2018,635,6223,理科,0,1
北京科技大学,经济与贸易类,（国际经济与贸易、金融工程，可进入国际经济与贸易、金融工程专业学习。）,2018,628,8233,理科,0,1
北京科技大学,人文科学试验班,（可进入行政管理、社会工作（社会管理）、法学专业学习）,2018,618,2192,文科,0,1
北京科技大学,日语,,2018,618,2215,文科,0,1
北京科技大学,理科试验班,（第二学年末主要根据学生志愿选专业。完成试验班教学计划综合排名前50%的学生可申请本硕博连读，未进入本硕博连读者第七学期可申请保研。原则上要求高考实际总分高出我校在本省录取最低20分以上）,2018,641,4797,理科,0,1
北京科技大学,应用物理学,,2018,628,8309,理科,0,1
北京科技大学,能源动力类,（能源与动力工程）,2018,629,7906,理科,0,1
北京科技大学,安全工程,,2019,620,8428,理科,0,1
北京科技大学,冶金工程,,2019,619,8756,理科,0,1
