院校,专业,专业详情,年份,最低分,位次,科目,批次,985,211
北京交通大学,交通运输类,,2017,635,3474,理科,本科一批,0,1
北京交通大学,法学,,2017,627,4700,理科,本科一批,0,1
北京交通大学,机械类,,2017,627,4700,理科,本科一批,0,1
北京交通大学,文科试验班类,,2017,623,770,文科,本科一批,0,1
北京交通大学,法学,,2017,624,729,文科,本科一批,0,1
北京交通大学,经济管理试验班,,2017,628,4539,理科,本科一批,0,1
北京交通大学,经济管理试验班,,2017,627,635,文科,本科一批,0,1
北京交通大学,电气工程及其自动化,,2018,659,3849,理科,本科一批,0,1
北京交通大学,新闻传播学类,,2018,657,749,文科,本科一批,0,1
北京交通大学,计算机类,,2018,662,3359,理科,本科一批,0,1
北京交通大学,电气类,,2018,657,4204,理科,本科一批,0,1
北京交通大学,法学,,2018,657,4204,理科,本科一批,0,1
北京交通大学,土木类,,2018,657,4204,理科,本科一批,0,1
北京交通大学,建筑类,,2018,656,4399,理科,本科一批,0,1
北京交通大学,机械类,,2018,656,4399,理科,本科一批,0,1
北京交通大学,新闻传播学类,,2018,658,4026,理科,本科一批,0,1
北京交通大学,电子信息类,,2018,662,3359,理科,本科一批,0,1
北京交通大学,法学,,2018,658,708,文科,本科一批,0,1
北京交通大学,经济管理试验班,,2018,658,708,文科,本科一批,0,1
北京交通大学,经济管理试验班,,2018,660,3678,理科,本科一批,0,1
北京交通大学,理科试验班类,,2018,657,4204,理科,本科一批,0,1
北京交通大学,外国语言文学类,,2018,656,4399,理科,本科一批,0,1
北京交通大学,外国语言文学类,,2018,654,914,文科,本科一批,0,1
北京交通大学,交通运输类,,2018,659,3849,理科,本科一批,0,1
北京交通大学,法学,,2019,635,846,文科,本科一批,0,1
北京交通大学,计算机类,（含计算机科学与技术、计算机科学与技术（铁路信息技术）、物联网工程、信息安全、保密技术、人工智能专业）,2019,643,3612,理科,本科一批,0,1
北京交通大学,软件工程,（外语成绩不低于满分的三分之二，三四年级学费16000元/学年）,2019,640,4145,理科,本科一批,0,1
北京交通大学,电子信息类,（通信与控制）（含通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程专业）,2019,644,3444,理科,本科一批,0,1
北京交通大学,电气工程及其自动化,（新能源国际班）（外语单科成绩不低于满分的70%）,2019,636,4920,理科,本科一批,0,1
北京交通大学,土木类,（含土木工程、铁道工程专业）,2019,634,5361,理科,本科一批,0,1
北京交通大学,外国语言文学类,（含英语、西班牙语、葡萄牙语专业；只招英语语种考生；须口试；外语成绩不低于满分的三分之二）,2019,637,4722,理科,本科一批,0,1
北京交通大学,机械电子工程,（中外合作办学）（在校本部就读；外语单科高考成绩须不低于满分的70%）,2019,617,9996,理科,本科一批,0,1
北京交通大学,新闻传播学类,（含传播学、网络与新媒体专业）,2019,634,5361,理科,本科一批,0,1
北京交通大学,法学,,2019,636,4920,理科,本科一批,0,1
北京交通大学,新闻传播学类,（含传播学、网络与新媒体专业）,2019,636,810,文科,本科一批,0,1
北京交通大学,交通运输,（中外合作办学）（在校本部就读；外语单科高考成绩须不低于满分的70%）,2019,616,10336,理科,本科一批,0,1
北京交通大学,经济管理试验班,（含经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理专业）,2019,637,758,文科,本科一批,0,1
北京交通大学,纳米材料与技术,（中外合作办学）（在校本部就读；外语单科高考成绩须不低于满分的70%）,2019,616,10336,理科,本科一批,0,1
北京交通大学,机械类,（含机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程专业）,2019,634,5361,理科,本科一批,0,1
北京交通大学,交通运输类,（含交通工程、物流工程、电子商务、交通运输（铁道运输）、交通运输（城市轨道交通）、交通运输（智能运输工程）、交通运输（高速铁路客运组织与服务）、交通运输（民航运输）专业）,2019,641,3969,理科,本科一批,0,1
北京交通大学,电气类,（含电气工程及其自动化、电气工程及其自动化（轨道牵引电气化）专业）,2019,635,5141,理科,本科一批,0,1
北京交通大学,理科试验班类,（含信息与计算科学、统计学、光电信息科学与工程、材料化学专业）,2019,637,4722,理科,本科一批,0,1
北京交通大学,外国语言文学类,（含英语、西班牙语、葡萄牙语专业；英语成绩不低于满分的三分之二）,2019,635,846,文科,本科一批,0,1
石河子大学,临床医学,,2020,594,35490,理科,本科批,0,1
石河子大学,农林经济管理,,2020,576,8300,文科,本科批,0,1
石河子大学,动物医学,,2020,573,51337,理科,本科批,0,1
石河子大学,农林经济管理,,2020,573,51337,理科,本科批,0,1
石河子大学,临床药学,,2020,582,44275,理科,本科批,0,1
石河子大学,应用心理学,,2020,577,48153,理科,本科批,0,1
石河子大学,应用物理学,,2020,578,47359,理科,本科批,0,1
石河子大学,信息与计算科学,,2020,579,46575,理科,本科批,0,1
石河子大学,植物生产类,（含农学、园艺、植物保护、设施农业科学与工程、种子科学与工程专业）,2020,573,51337,理科,本科批,0,1
石河子大学,物理学,（师范类）,2020,578,47359,理科,本科批,0,1
石河子大学,工业工程,,2020,576,48948,理科,本科批,0,1
石河子大学,数学与应用数学,（师范类）,2020,581,45020,理科,本科批,0,1
石河子大学,化工与制药类,（含化学工程与工艺、制药工程专业）,2020,583,43502,理科,本科批,0,1
石河子大学,社会工作,,2020,572,9344,文科,本科批,0,1
石河子大学,教育学,（师范类）,2020,579,46575,理科,本科批,0,1
石河子大学,旅游管理,,2020,572,9344,文科,本科批,0,1
石河子大学,阿拉伯语,,2020,573,9086,文科,本科批,0,1
石河子大学,人文地理与城乡规划,,2020,572,52110,理科,本科批,0,1
石河子大学,生物科学类,（含生物科学、生物技术专业）,2020,576,48948,理科,本科批,0,1
石河子大学,材料科学与工程,,2020,578,47359,理科,本科批,0,1
石河子大学,药学,,2020,577,48153,理科,本科提前批,0,1
石河子大学,工商管理类,,2020,581,45020,理科,本科提前批,0,1
石河子大学,农业机械化及其自动化,,2017,531,42624,理科,本科一批,0,1
石河子大学,临床医学,,2017,548,32657,理科,本科一批,0,1
石河子大学,法学,,2017,559,7015,文科,本科一批,0,1
石河子大学,经济学,,2017,537,38977,理科,本科一批,0,1
石河子大学,金融学,,2017,559,7015,文科,本科一批,0,1
石河子大学,给排水科学与工程,,2017,527,45072,理科,本科一批,0,1
石河子大学,口腔医学,,2017,542,36044,理科,本科一批,0,1
石河子大学,设施农业科学与工程,,2017,529,43815,理科,本科一批,0,1
石河子大学,制药工程,,2017,528,44452,理科,本科一批,0,1
石河子大学,政治学与行政学,,2017,541,10464,文科,本科一批,0,1
石河子大学,农业水利工程,,2017,526,45732,理科,本科一批,0,1
石河子大学,药学,,2017,534,40770,理科,本科一批,0,1
石河子大学,机械设计制造及其自动化,,2017,540,37224,理科,本科一批,0,1
石河子大学,电子信息工程,,2017,532,42008,理科,本科一批,0,1
石河子大学,会计学,,2017,556,7560,文科,本科一批,0,1
石河子大学,应用心理学,,2017,541,36635,理科,本科一批,0,1
石河子大学,市场营销,,2017,523,47594,理科,本科一批,0,1
石河子大学,市场营销,,2017,549,8811,文科,本科一批,0,1
石河子大学,审计学,,2017,537,38977,理科,本科一批,0,1
石河子大学,电气工程及其自动化,,2017,544,34841,理科,本科一批,0,1
石河子大学,农业机械化及其自动化,,2018,562,45021,理科,本科一批,0,1
石河子大学,临床医学,,2018,562,45021,理科,本科一批,0,1
石河子大学,环境工程,,2018,561,45661,理科,本科一批,0,1
石河子大学,化学工程与工艺,,2018,564,43710,理科,本科一批,0,1
石河子大学,中药学,,2018,554,50241,理科,本科一批,0,1
石河子大学,应用心理学,,2018,592,9018,文科,本科一批,0,1
石河子大学,工商管理类,,2018,556,48935,理科,本科一批,0,1
石河子大学,临床药学,,2018,556,48935,理科,本科一批,0,1
石河子大学,国际经济与贸易,,2018,559,47006,理科,本科一批,0,1
石河子大学,政治学与行政学,,2018,593,8797,文科,本科一批,0,1
石河子大学,法学,,2018,598,7763,文科,本科一批,0,1
石河子大学,机械设计制造及其自动化,,2018,570,39857,理科,本科一批,0,1
石河子大学,预防医学,,2018,551,52297,理科,本科一批,0,1
石河子大学,电气工程及其自动化,,2018,575,36773,理科,本科一批,0,1
石河子大学,应用化学,,2018,561,45661,理科,本科一批,0,1
石河子大学,软件工程,,2018,567,41784,理科,本科一批,0,1
石河子大学,俄语,,2018,556,48935,理科,本科一批,0,1
石河子大学,工业工程,,2018,555,49578,理科,本科一批,0,1
石河子大学,药学,,2018,557,48311,理科,本科一批,0,1
石河子大学,新闻学,,2018,595,8328,文科,本科一批,0,1
石河子大学,动物医学,,2019,545,50904,理科,本科一批,0,1
石河子大学,临床医学,,2019,564,37097,理科,本科一批,0,1
石河子大学,农林经济管理,,2019,543,52494,理科,本科一批,0,1
石河子大学,农林经济管理,,2019,585,7324,文科,本科一批,0,1
石河子大学,水利类,（含水利水电工程、农业水利工程专业）,2019,547,49324,理科,本科一批,0,1
石河子大学,口腔医学,,2019,571,32398,理科,本科一批,0,1
石河子大学,法学,,2019,581,8300,文科,本科一批,0,1
石河子大学,机械类,（含农业机械化及其自动化、机械设计制造及其自动化专业）,2019,557,42141,理科,本科一批,0,1
石河子大学,工商管理类,（含工商管理、市场营销、会计学、财务管理、人力资源管理、审计学专业）,2019,550,47105,理科,本科一批,0,1
石河子大学,土木类,（含土木工程、给排水科学与工程专业）,2019,551,46366,理科,本科一批,0,1
石河子大学,应用物理学,,2019,550,47105,理科,本科一批,0,1
石河子大学,材料科学与工程,,2019,552,45590,理科,本科一批,0,1
石河子大学,英语,,2019,579,8804,文科,本科一批,0,1
石河子大学,护理学,,2019,543,52494,理科,本科一批,0,1
石河子大学,工业工程,,2019,550,47105,理科,本科一批,0,1
石河子大学,人文地理与城乡规划,,2019,546,50106,理科,本科一批,0,1
石河子大学,化工与制药类,（含应用化学、化学工程与工艺、制药工程专业）,2019,555,43493,理科,本科一批,0,1
石河子大学,学前教育,（师范类）,2019,576,9613,文科,本科一批,0,1
石河子大学,中国语言文学类,（含汉语言文学、中国少数民族语言文学专业）,2019,579,8804,文科,本科一批,0,1
石河子大学,食品科学与工程类,（含食品科学与工程、食品质量与安全专业）,2019,547,49324,理科,本科一批,0,1
北京航空航天大学,工科试验班类,（医工交叉试验班（含生物医学工程专业））,2020,688,537,理科,本科批,1,1
